source,target,paragraph
61996CO0116,61970CO0040,N8
61996CO0116,61985CO0069,N14
61996CO0116,61985CO0069,N6
61996CO0116,61985CO0069,N15
61996CO0116,61985CO0069,N9
61996CO0116,61996CJ0116,N1
61996CO0116,61996CJ0116,N2
61995CO0257,61985CJ0433,N3
61995CO0257,61990CJ0320,N06
61995CO0257,61990CJ0320,N16
61995CO0257,61992CO0157,N04
61995CO0257,61992CO0157,N16
61995CO0257,61993CO0458,N12
61995CO0257,61993CO0458,N16
61995CO0257,61994CO0167,N08
61995CO0257,61994CO0167,N16
61995CO0257,61995CO0307,N07
61995CO0257,61995CO0307,N19
61995CO0257,61995CO0307,N06
61995CO0257,61995CO0307,N16
61995CO0307,61963CJ0075,N5
61995CO0307,61981CJ0141,N8
61995CO0307,61988CJ0297,N5
61995CO0307,61990CJ0320,N6
61995CO0307,61992CO0157,N6
61995CO0307,61993CO0458,N6
61995CO0307,61993CO0458,N8
61995CO0307,61994CO0167,N6
61995CO0307,61994CO0167,N8
61992CO0157,61990CJ0320,N06
61992CO0157,61990CJ0320,N4
61992CO0157,61990CJ0320,N5
61992CO0157,61990CJ0320,N6
61990CO0195(01),61986CJ0302,N29
61990CO0195(01),61990CO0195,N3
62016CO0491,61991CJ0083,N23
62016CO0491,62004CJ0094,N25
62016CO0491,62004CJ0094,N24
62016CO0491,62013CJ0341,N17
62016CO0491,62015CJ0436,N48
62016CO0491,62015CJ0436,N35
62016CO0491,62015CJ0436,N46
62016CO0491,62015CJ0478,N27
62016CO0491,62015CJ0478,N24
62016CO0491,62016CO0091,N13
62016CO0491,62016CO0091,N23
62013CO0175,62006CJ0210,N8
62013CO0175,62006CJ0210,N10
62013CO0175,62009CJ0283,N44
62013CO0175,62009CJ0283,N17
62013CO0175,62011CJ0363,N19
62013CO0175,62011CJ0363,N17
62013CO0175,62012CJ0562,N13
62013CO0175,62012CJ0562,N20
62013CO0379,61989CJ0291,N58
62013CO0379,61998CJ0413,N59
62013CO0379,62000CJ0501,N78
62013CO0379,62007CJ0278,N61
62013CO0379,62007CJ0279,N61
62013CO0379,62007CJ0280,N61
62013CO0379,62013CJ0070,N72
62013CO0379,62013CJ0269,N72
62013CO0379,62013CJ0374,N73
62009CO0350,61984CJ0234,N75
62009CO0350,61987CJ0142,N75
62009CO0350,61987CJ0142,N77
62009CO0350,61992CJ0136,N72
62009CO0350,61996CJ0288,N75
62009CO0350,61996CJ0288,N77
62009CO0350,61998CJ0237,N40
62009CO0350,61998CJ0284,N33
62009CO0350,61998CJ0284,N34
62009CO0350,62000CJ0041,N34
62009CO0350,62000CJ0470,N40
62009CO0350,62000CO0241,N77
62009CO0350,62004CJ0355,N34
62009CO0350,62004CJ0355,N72
62009CO0350,62005CJ0344,N75
62009CO0350,62005CJ0344,N76
62009CO0350,62006CJ0120,N51
62009CO0350,62006CJ0487,N41
62009CO0350,62006CJ0487,N42
62009CO0350,62006CJ0535,N41
62009CO0350,62006CJ0535,N42
62009CO0350,62007CJ0101,N40
62009CO0350,62007CJ0101,N41
62009CO0350,62007CJ0101,N42
62009CO0350,62008CO0231,N34
62009CO0350,62008CO0561,N33
62009CO0350,62008CO0561,N34
62008CO0183,61963CJ0014,N30
62008CO0183,61979CJ0076,N30
62008CO0183,61985CJ0053,N19
62008CO0183,61993CJ0019,N19
62008CO0183,61994CJ0068,N30
62008CO0183,61999CJ0174,N19
62008CO0183,62005CJ0362,N19
62008CO0183,62005CJ0362,N30
62007CO0242,61978CJ0232,N41
62007CO0242,61985CJ0042,N16
62007CO0242,61991CJ0195,N17
62007CO0242,61991CJ0195,N23
62007CO0242,61991CJ0195,N29
62007CO0242,61991CO0059,N16
62007CO0242,61997CO0239,N16
62007CO0242,61998CJ0256,N41
62007CO0242,61999CJ0197,N34
62007CO0242,61999CJ0274,N34
62007CO0242,62001CJ0193,N29
62007CO0242,62002CJ0189,N41
62007CO0242,62003CO0325,N39
62007CO0242,62004CJ0404,N20
61998CO0453,61995CJ0032,N29
61998CO0453,61995CJ0032,N87
61990CO0012,61983CJ0209,N10
61990CO0012,61986CJ0166,N10
62017CO0701,62016CO0240,N10
62017CO0701,62017CO0424,N10
62017CO0401,62009CO0408,N9
62017CO0401,62009CO0408,N15
62017CO0401,62009CO0408,N4
62017CO0401,62009CO0408,N14
62017CO0401,62014CO0243,N6
62017CO0401,62014CO0243,N15
62017CO0401,62014CO0243,N5
62017CO0401,62014CO0243,N14
62017CO0401,62016CO0240,N23
62017CO0401,62016CO0240,N11
62017CO0401,62017CO0231,N12
62017CO0401,62017CO0231,N11
62017CO0424,62016CO0240,N23
62017CO0424,62016CO0240,N10
62017CO0424,62017CO0231,N12
62017CO0424,62017CO0231,N10
62017CO0261,62001CJ0224,N34
62017CO0261,62001CJ0224,N18
62017CO0261,62001CJ0224,N33
62017CO0261,62006CJ0210,N91
62017CO0261,62006CJ0210,N16
62017CO0261,62010CJ0416,N66
62017CO0261,62010CJ0416,N16
62017CO0261,62014CJ0072,N59
62017CO0261,62014CJ0072,N16
62017CO0261,62014CJ0160,N47
62017CO0261,62014CJ0160,N18
62017CO0189,62011CO0569,N18
62017CO0189,62011CO0569,N28
62017CO0189,62011CO0569,N19
62017CO0189,62015CO0049,N16
62017CO0189,62015CO0049,N28
62017CO0189,62016CO0411,N64
62017CO0189,62016CO0411,N37
62017CO0189,62016CO0411,N65
62017CO0189,62016CO0411,N38
62017CO0087,62001CJ0224,N33
62017CO0087,62001CJ0224,N18
62017CO0087,62001CJ0224,N34
62017CO0087,62006CJ0210,N91
62017CO0087,62006CJ0210,N16
62017CO0087,62010CJ0416,N66
62017CO0087,62010CJ0416,N16
62017CO0087,62014CJ0072,N59
62017CO0087,62014CJ0072,N16
62017CO0087,62014CJ0160,N47
62017CO0087,62014CJ0160,N18
62017CO0231,62016CO0240,N23
62017CO0231,62016CO0240,N12
62016CO0610,62013CO0496,N33
62016CO0610,62013CO0496,N18
62016CO0610,62016CO0240,N23
62016CO0610,62016CO0240,N13
62016CO0464,61996CO0174,N11
62016CO0464,61996CO0174,N4
62016CO0464,62005CO0200,N10
62016CO0464,62005CO0200,N23
62016CO0464,62005CO0200,N11
62016CO0464,62005CO0200,N24
62016CO0464,62006CO0502,N11
62016CO0464,62006CO0502,N4
62016CO0464,62010CO0074,N54
62016CO0464,62010CO0074,N4
62016CO0464,62011CJ0422,N20
62016CO0464,62011CJ0422,N16
62016CO0464,62011CJ0422,N24
62016CO0464,62011CJ0422,N29
62016CO0464,62011CO0581,N37
62016CO0464,62011CO0581,N34
62016CO0464,62014CO0259,N26
62016CO0464,62014CO0259,N28
62016CO0464,62014CO0259,N27
62016CO0464,62014CO0259,N25
62016CO0464,62014CO0259,N23
62016CO0464,62015CJ0205,N44
62016CO0464,62015CJ0205,N31
62016CO0464,62015CJ0490,N116
62016CO0464,62015CJ0490,N18
62016CO0512,62008CO0076,N36
62016CO0512,62008CO0076,N68
62016CO0512,62010CJ0404,N125
62016CO0512,62010CJ0404,N79
62016CO0512,62010CJ0404,N124
62016CO0512,62010CJ0477,N67
62016CO0512,62010CJ0477,N79
62016CO0512,62010CJ0477,N66
62016CO0512,62013CO0278,N54
62016CO0512,62013CO0278,N117
62016CO0512,62013CO0278,N48
62016CO0512,62013CO0278,N37
62016CO0512,62013CO0278,N95
62016CO0512,62013CO0278,N36
62016CO0512,62013CO0278,N94
62016CO0512,62013CO0389,N53
62016CO0512,62013CO0389,N102
62016CO0512,62013CO0389,N86
62016CO0512,62013CO0426,N56
62016CO0512,62013CO0426,N36
62016CO0512,62015CO0162,N103
62016CO0512,62015CO0162,N127
62016CO0512,62015CO0162,N29
62016CO0512,62015CO0162,N60
62016CO0512,62015CO0162,N48
62016CO0512,62015CO0162,N98
62016CO0512,62015CO0162,N22
62016CO0512,62015CO0162,N59
62016CO0512,62015CO0517,N21
62016CO0512,62015CO0517,N134
62016CO0512,62015CO0691,N40
62016CO0512,62015CO0691,N94
62016CO0625,62000CJ0178,41
62016CO0625,62000CJ0178,N5
62016CO0625,62011CO0608,N26
62016CO0625,62011CO0608,N5
62016CO0625,62016CO0130,N14
62016CO0625,62016CO0130,N5
62016CO0513,62008CO0076,N36
62016CO0513,62008CO0076,N69
62016CO0513,62010CJ0404,N125
62016CO0513,62010CJ0404,N83
62016CO0513,62010CJ0404,N124
62016CO0513,62010CJ0477,N66
62016CO0513,62010CJ0477,N83
62016CO0513,62010CJ0477,N67
62016CO0513,62013CO0278,N54
62016CO0513,62013CO0278,N123
62016CO0513,62013CO0278,N47
62016CO0513,62013CO0278,N36
62016CO0513,62013CO0278,N100
62016CO0513,62013CO0278,N37
62016CO0513,62013CO0278,N101
62016CO0513,62013CO0389,N53
62016CO0513,62013CO0389,N99
62016CO0513,62013CO0389,N108
62016CO0513,62013CO0389,N90
62016CO0513,62013CO0426,N56
62016CO0513,62013CO0426,N34
62016CO0513,62015CO0162,N83
62016CO0513,62015CO0162,N104
62016CO0513,62015CO0162,N103
62016CO0513,62015CO0162,N134
62016CO0513,62015CO0162,N29
62016CO0513,62015CO0162,N61
62016CO0513,62015CO0162,N85
62016CO0513,62015CO0162,N22
62016CO0513,62015CO0162,N60
62016CO0513,62015CO0162,N47
62016CO0513,62015CO0162,N84
62016CO0513,62015CO0517,N21
62016CO0513,62015CO0517,N141
62016CO0513,62015CO0691,N40
62016CO0513,62015CO0691,N100
62016CO0343,62011CO0593,N28
62016CO0343,62011CO0593,N14
62016CO0343,62011CO0593,N27
62016CO0343,62013CJ0616,N88
62016CO0343,62013CJ0616,N24
62016CO0343,62014CJ0535,N37
62016CO0343,62014CJ0535,N14
62016CO0240,62006CJ0234,N46
62016CO0240,62006CJ0234,N23
62016CO0240,62006CJ0234,N45
62016CO0240,62014CJ0220,N111
62016CO0240,62014CJ0220,N23
62016CO0240,62015CO0418,N24
62016CO0241,62006CJ0234,N46
62016CO0241,62006CJ0234,N23
62016CO0241,62006CJ0234,N45
62016CO0241,62014CJ0220,N111
62016CO0241,62014CJ0220,N23
62016CO0241,62015CO0418,N24
62016CO0239,62006CJ0234,N45
62016CO0239,62006CJ0234,N24
62016CO0239,62006CJ0234,N46
62016CO0239,62014CJ0220,N111
62016CO0239,62014CJ0220,N24
62016CO0239,62015CO0418,N24
62016CO0239,62015CO0418,N25
62016CO0509,62013CO0490,N32
62016CO0509,62013CO0490,N7
62016CO0509,62015CJ0193,N32
62016CO0509,62015CJ0193,N7
62016CO0137,61965CJ0048,N21
62016CO0137,61983CJ0294,N23
62016CO0137,61987CJ0247,N4
62016CO0137,61987CJ0247,N13
62016CO0137,61987CJ0247,N14
62016CO0137,61987CJ0247,N11
62016CO0137,61987CJ0247,N22
62016CO0137,61989CJ0087,N6
62016CO0137,61989CJ0087,N21
62016CO0137,61989CJ0087,N22
62016CO0137,61992CJ0051,N113
62016CO0137,61992CJ0051,N18
62016CO0137,61994CO0199,N24
62016CO0137,61994CO0199,N31
62016CO0137,61995CJ0068,N59
62016CO0137,61995CJ0068,N20
62016CO0137,61995CJ0068,N32
62016CO0137,61999CJ0248,N68
62016CO0137,61999CJ0248,N16
62016CO0137,62000CJ0050,N40
62016CO0137,62000CJ0050,N23
62016CO0137,62000CJ0050,N44
62016CO0137,62000CJ0050,N24
62016CO0137,62002CJ0141,N72
62016CO0137,62002CJ0141,N25
62016CO0137,62003CJ0131,N80
62016CO0137,62003CJ0131,N23
62016CO0137,62003CJ0131,N81
62016CO0137,62003CJ0131,N24
62016CO0137,62003CO0379,N15
62016CO0137,62003CO0379,N32
62016CO0137,62005CJ0432,N13
62016CO0137,62008CO0387,N7
62016CO0137,62008CO0387,N32
62016CO0137,62009CJ0067,N49
62016CO0137,62009CJ0067,N18
62016CO0137,62009CJ0067,N48
62016CO0137,62009CJ0067,N16
62016CO0137,62011CJ0583,N13
62016CO0137,62011CO0111,N12
62016CO0137,62011CO0111,N22
62016CO0137,62011CO0111,N11
62016CO0137,62011CO0111,N21
62016CO0137,62011CO0111,N16
62016CO0137,62011CO0111,N25
62016CO0137,62011CO0111,N14
62016CO0137,62011CO0111,N23
62016CO0137,62014CO0327,N26
62016CO0137,62014CO0327,N21
62016CO0137,62014CO0327,N16
62016CO0137,62014CO0327,N18
62016CO0137,62014CO0327,N12
62016CO0137,62016CO0130,N18
62016CO0137,62016CO0130,N21
62016CO0137,62016CO0130,N14
62016CO0137,62016CO0130,N31
62016CO0137,62016CO0130,N17
62016CO0137,62016CO0130,N20
62016CO0406,62011CJ0280,N31
62016CO0406,62011CJ0280,N56
62016CO0406,62012CO0551,N37
62016CO0406,62012CO0551,N49
62016CO0406,62012CO0551,N36
62016CO0406,62015CO0035,N59
62016CO0406,62015CO0035,N49
62016CO0406,62015CO0550,N20
62016CO0400,62014CJ0155,N66
62016CO0400,62014CJ0155,N14
62015CO0338,62007CJ0514,N126
62015CO0338,62007CJ0514,N73
62015CO0338,62008CJ0419,N31
62015CO0338,62008CJ0419,N13
62015CO0338,62008CJ0419,N30
62015CO0338,62008CJ0419,N32
62015CO0338,62008CJ0419,N14
62015CO0338,62011CJ0583,N46
62015CO0338,62011CJ0583,N15
62015CO0338,62012CJ0295,N30
62015CO0338,62012CJ0295,N16
62015CO0338,62012CJ0295,N29
62015CO0338,62012CJ0295,N15
62015CO0456,62013CJ0531,N37
62015CO0456,62013CJ0531,N15
62015CO0456,62014CJ0191,N74
62015CO0456,62014CJ0191,N17
62015CO0456,62014CJ0191,N3
62015CO0456,62014CJ0191,N8
62015CO0456,62014CJ0191,N12
62015CO0456,62014CJ0191,N27
62015CO0456,62014CJ0191,N69
62015CO0456,62014CJ0191,N22
62015CO0456,62014CJ0191,N75
62015CO0456,62014CJ0191,N18
62015CO0456,62014CJ0191,N68
62015CO0456,62014CJ0191,N19
62015CO0456,62014CJ0191,N21
62015CO0456,62014CJ0191,N98
62015CO0456,62014CJ0191,N25
62015CO0456,62014CJ0191,N99
62015CO0456,62014CJ0191,N26
62014CO0502,62013CJ0531,N37
62014CO0502,62013CJ0531,N15
62014CO0502,62014CJ0191,N98
62014CO0502,62014CJ0191,N25
62014CO0502,62014CJ0191,N74
62014CO0502,62014CJ0191,N17
62014CO0502,62014CJ0191,N75
62014CO0502,62014CJ0191,N18
62014CO0502,62014CJ0191,N3
62014CO0502,62014CJ0191,N8
62014CO0502,62014CJ0191,N12
62014CO0502,62014CJ0191,N27
62014CO0502,62014CJ0191,N99
62014CO0502,62014CJ0191,N26
62014CO0502,62014CJ0191,N68
62014CO0502,62014CJ0191,N19
62014CO0502,62014CJ0191,N21
62014CO0502,62014CJ0191,N69
62014CO0502,62014CJ0191,N22
62015CO0607,62004CJ0417,N37
62015CO0607,62004CJ0417,N21
62015CO0607,62013CJ0261,N23
62015CO0607,62013CJ0261,N14
62015CO0227,62010CJ0628,N111
62015CO0227,62010CJ0628,N42
62015CO0227,62015CO0103,N27
62015CO0227,62015CO0103,N56
62015CO0394,61959CJ0042,N40
62015CO0394,61987CJ0301,N31
62015CO0394,61987CJ0301,N41
62015CO0394,61992CJ0136,N66
62015CO0394,61992CJ0136,N55
62015CO0394,61996CJ0288,N101
62015CO0394,61996CJ0288,N41
62015CO0394,61999CJ0199,N19
62015CO0394,61999CJ0199,N40
62015CO0394,62008CJ0141,N94
62015CO0394,62008CJ0141,N41
62015CO0394,62011CJ0089,N64
62015CO0394,62011CJ0089,N55
62015CO0394,62011CJ0096,N80
62015CO0394,62011CJ0096,N41
62015CO0394,62012CJ0580,N30
62015CO0394,62012CJ0580,N40
62015CO0394,62013CJ0129,N79
62015CO0394,62013CJ0129,N41
62015CO0394,62013CJ0383,N38
62015CO0394,62013CJ0383,N41
62015CO0162,61989CO0076,N15
62015CO0162,61989CO0076,N114
62015CO0162,61995CO0149,N50
62015CO0162,61995CO0149,N103
62015CO0162,61996CO0180,N89
62015CO0162,61996CO0180,N103
62015CO0162,62002CJ0189,N209
62015CO0162,62002CJ0189,N60
62015CO0162,62002CJ0189,N211
62015CO0162,62002CJ0189,N210
62015CO0162,62003CO0182,N142
62015CO0162,62003CO0182,N103
62015CO0162,62004CO0404,N20
62015CO0162,62004CO0404,N25
62015CO0162,62004CO0404,N16
62015CO0162,62004CO0404,N23
62015CO0162,62004CO0404,N19
62015CO0162,62011CJ0536,N48
62015CO0162,62011CJ0536,N111
62015CO0162,62011CJ0536,N47
62015CO0162,62012CJ0070,N53
62015CO0162,62012CJ0070,N60
62015CO0162,62012CJ0365,N89
62015CO0162,62012CJ0365,N50
62015CO0162,62012CJ0365,N32
62015CO0162,62012CJ0365,N40
62015CO0162,62012CJ0365,N90
62015CO0162,62012CJ0365,N53
62015CO0162,62012CJ0365,N97
62015CO0162,62013CO0278,N67
62015CO0162,62013CO0278,N22
62015CO0162,62013CO0278,N51
62015CO0162,62013CO0278,N92
62015CO0162,62013CO0278,N52
62015CO0162,62013CO0278,N47
62015CO0162,62013CO0278,N85
62015CO0162,62013CO0278,N87
62015CO0162,62013CO0278,N68
62015CO0162,62013CO0278,N29
62015CO0162,62013CO0278,N55
62015CO0162,62013CO0278,N95
62015CO0162,62013CO0278,N50
62015CO0162,62013CO0278,N54
62015CO0162,62013CO0278,N94
62015CO0162,62013CO0278,N75
62015CO0162,62013CO0278,N80
62015CO0162,62013CO0278,N83
62015CO0162,62013CO0278,N38
62015CO0162,62013CO0278,N53
62015CO0162,62013CO0278,N93
62015CO0162,62013CO0278,N48
62015CO0162,62013CO0278,N90
62015CO0162,62013CO0506,N18
62015CO0162,62013CO0506,N82
62015CO0162,62014CO0078,N14
62015CO0162,62014CO0078,N21
62015CO0162,62014CO0431,N24
62015CO0162,62014CO0431,N25
62015CO0162,62014CO0431,N21
62015CO0162,62014CO0431,N23
62015CO0162,62014CO0431,N22
62015CO0162,62015CO0517,N31
62015CO0162,62015CO0517,N85
62015CO0162,62015CO0517,N29
62015CO0162,62015CO0517,N33
62015CO0162,62015CO0517,N56
62015CO0162,62015CO0517,N93
62015CO0162,62015CO0517,N21
62015CO0162,62015CO0517,N30
62015CO0162,62015CO0517,N32
62015CO0162,62015CO0517,N35
62015CO0162,62015CO0517,N90
62015CO0103,61998CJ0352,N34
62015CO0103,61998CJ0352,N27
62015CO0103,61999CJ0248,N68
62015CO0103,61999CJ0248,N27
62015CO0103,62005CJ0214,N37
62015CO0103,62005CJ0214,N39
62015CO0103,62009CJ0067,N48
62015CO0103,62009CJ0067,N27
62015CO0103,62012CJ0382,N39
62015CO0103,62012CJ0382,N31
62015CO0103,62012CJ0382,N41
62015CO0103,62012CJ0382,N33
62015CO0103,62012CJ0382,N40
62015CO0103,62012CJ0382,N32
62015CO0103,62012CO0615,N34
62015CO0103,62012CO0615,N39
62015CO0517,61999CO0335,N67
62015CO0517,61999CO0335,N37
62015CO0517,62010CO0446,N55
62015CO0517,62010CO0446,N56
62015CO0517,62010CO0446,N57
62015CO0517,62012CO0110,N44
62015CO0517,62012CO0110,N45
62015CO0517,62012CO0168,N28
62015CO0517,62012CO0168,N45
62015CO0517,62012CO0551,N41
62015CO0517,62012CO0551,N45
62015CO0517,62013CO0278,N52
62015CO0517,62013CO0278,N54
62015CO0517,62013CO0278,N47
62015CO0517,62013CO0278,N40
62015CO0517,62013CO0278,N23
62015CO0517,62013CO0278,N25
62015CO0517,62013CO0278,N29
62015CO0517,62013CO0278,N33
62015CO0517,62013CO0278,N46
62015CO0517,62013CO0278,N50
62015CO0517,62013CO0278,N53
62015CO0517,62013CO0278,N48
62015CO0517,62013CO0278,N37
62015CO0517,62013CO0278,N56
62015CO0517,62013CO0506,N18
62015CO0517,62013CO0506,N27
62015CO0517,62014CO0021,N37
62015CO0517,62014CO0021,N27
62015CO0517,62014CO0078(01),N14
62015CO0517,62014CO0078,N21
62015CO0352,62014CO0011,N13
62015CO0352,62014CO0011,N10
62015CO0352,62014CO0011,N11
62015CO0352,62014CO0011,N14
62014CO0615,61981CO0010,N12
62014CO0615,62005CO0200,N12
62014CO0615,62005CO0200,N11
62014CO0615,62005CO0200,N10
62014CO0615,62011CO0265,N13
62014CO0615,62011CO0265,N12
62014CO0615,62011CO0265,N7
62014CO0615,62011CO0265,N10
62014CO0615,62011CO0265,N8
62014CO0615,62011CO0265,N11
62014CO0615,62012CO0471,N10
62014CO0615,62012CO0471,N11
62014CO0615,62014CO0101,N21
62014CO0615,62014CO0101,N11
62015CO0052,62008CJ0419,N32
62015CO0052,62008CJ0419,N33
62015CO0052,62012CO0535,N20
62015CO0052,62012CO0535,N19
62015CO0052,62012CO0535,N15
62015CO0052,62012CO0535,N21
62015CO0052,62012CO0535,N26
62015CO0052,62012CO0535,N24
62015CO0052,62014CO0259,N18
62015CO0052,62014CO0259,N32
62015CO0052,62014CO0259,N17
62015CO0052,62014CO0259,N31
62014CO0575,62009CJ0263,N78
62014CO0575,62009CJ0263,N26
62014CO0575,62010CJ0200,N2
62014CO0575,62010CJ0200,N3
62014CO0575,62013CJ0336,N33
62014CO0575,62013CJ0336,N20
62014CO0576,61994CO0199,N24
62014CO0576,61994CO0199,N15
62014CO0576,61997CO0422,N42
62014CO0576,61997CO0422,N4
62014CO0576,61997CO0422,N22
62014CO0576,61998CJ0352,N34
62014CO0576,61998CJ0352,N19
62014CO0576,61999CJ0194,N106
62014CO0576,61999CJ0194,N20
62014CO0576,62005CO0408,N13
62014CO0576,62005CO0408,N16
62014CO0576,62005CO0408,N14
62014CO0576,62005CO0408,N22
62014CO0576,62006CO0461,N29
62014CO0576,62006CO0461,N23
62014CO0576,62009CJ0335,N25
62014CO0576,62009CJ0335,N19
62014CO0576,62011CO0111,N15
62014CO0576,62011CO0111,N23
62014CO0576,62012CO0021,N85
62014CO0576,62012CO0021,N24
62014CO0576,62012CO0608,N31
62014CO0576,62012CO0608,N19
62013CO0175,62006CJ0210,N8
62013CO0175,62006CJ0210,N10
62013CO0175,62009CJ0283,N44
62013CO0175,62009CJ0283,N17
62013CO0175,62011CJ0363,N19
62013CO0175,62011CJ0363,N17
62013CO0175,62012CJ0562,N13
62013CO0175,62012CJ0562,N20
62012CO0550,62006CJ0341,N19
62012CO0550,62013CO0078,N22
62014CO0243,62009CO0408,N5
62014CO0243,62009CO0408,N6
62014CO0171,62003CO0396,N11
62014CO0171,62004CO0315,N12
62013CO0643,61981CJ0026,N25
62013CO0643,61998CJ0352,N25
62013CO0643,62008CO0580,N43
62013CO0643,62009CJ0460,N28
62013CO0643,62012CO0289,N43
62013CO0281,62002CJ0189,N39
62013CO0281,62007CJ0514,N49
62013CO0281,62011CO0497,N49
62013CO0281,62011CO0608,N39
62013CO0281,62012CJ0056,N40
62013CO0281,62013CO0070,N39
62013CO0028(01),61992CJ0051,N26
62013CO0028(01),62000CJ0057,N33
62013CO0028(01),62002CJ0189,N25
62013CO0028(01),62009CJ0263,N33
62013CO0028(01),62011CJ0501,N25
62013CO0028(01),62011CJ0514,N33
62013CO0028(01),62012CJ0120,N25
62013CO0028(01),62012CJ0560,N25
62013CO0028(01),62012CJ0560,N28
62013CO0028(01),62012CO0566,N25
62013CO0389,61974CO0071,N53
62013CO0389,61982CO0043,N53
62013CO0389,61998CO0043,N40
62013CO0389,61999CO0335,N36
62013CO0389,62000CJ0445,N34
62013CO0389,62000CO0278,N35
62013CO0389,62001CO0404,N35
62013CO0389,62010CO0446,N48
62013CO0389,62012CO0551,N47
62010CO0404(01),61989CO0104,N34
62010CO0404(01),62010CJ0252,N26
62010CO0404(01),62010CJ0404,N32
62010CO0404(01),62010CJ0404,N36
62010CO0404(01),62010CJ0404,N37
62010CO0404(01),62010CJ0551,N36
62013CO0390,61974CO0071,N55
62013CO0390,61982CO0043,N55
62013CO0390,61998CO0043,N42
62013CO0390,61999CO0335,N38
62013CO0390,62000CJ0445,N36
62013CO0390,62000CO0278,N37
62013CO0390,62001CO0404,N37
62013CO0390,62010CO0446,N50
62013CO0390,62012CO0551,N49
62011CO0554(01),61995CO0286,N18
62011CO0554(01),62005CO0075,N18
62011CO0554(01),62005CO0075,N25
62011CO0554(01),62006CO0323,N14
62011CO0554(01),62008CO0513,N14
62011CO0554(01),62008CO0513,N18
62011CO0554(01),62011CO0208,N14
62011CO0554(01),62011CO0208,N15
62011CO0554(01),62011CO0208,N16
62011CO0554(01),62011CO0208,N18
62011CO0554(01),62011CO0208,N24
62011CO0554(01),62011CO0208,N25
62013CO0078,62009CO0374,N19
62013CO0078,62011CO0682,N12
62013CO0078,62011CO0682,N13
62011CO0573,61979CJ0155,N11
62011CO0573,62006CJ0176,N20
62011CO0573,62006CJ0362,N20
62011CO0573,62007CJ0550,N11
62011CO0573,62010CO0074,N12
62011CO0573,62010CO0074,N15
62011CO0573,62010CO0075,N12
62011CO0573,62010CO0075,N15
62011CO0573,62011CO0208,N24
62011CO0573,62012CO0535,N11
62013CO0064,61992CO0029,N13
62013CO0064,61995CJ0068,N15
62013CO0064,62003CO0379,N15
62013CO0064,62010CO0521,N13
62013CO0064,62011CO0411,N13
62013CO0064,62012CO0235,N13
62013CO0064,62012CO0465,N20
62012CO0570,61992CJ0051,N14
62012CO0570,61999CJ0248,N13
62012CO0570,62009CJ0067,N13
62012CO0570,62009CJ0067,N14
62012CO0570,62012CO0465,N13
62012CO0569,61992CJ0051,N14
62012CO0569,61999CJ0248,N13
62012CO0569,62009CJ0067,N13
62012CO0569,62009CJ0067,N14
62012CO0569,62012CO0465,N13
62012CO0567,61992CJ0051,N14
62012CO0567,61999CJ0248,N13
62012CO0567,62009CJ0067,N13
62012CO0567,62009CJ0067,N14
62012CO0567,62012CO0465,N13
62012CO0566,61992CJ0051,N14
62012CO0566,61999CJ0248,N13
62012CO0566,62009CJ0067,N13
62012CO0566,62009CJ0067,N14
62012CO0566,62012CO0465,N13
62012CO0568,61992CJ0051,N14
62012CO0568,61999CJ0248,N13
62012CO0568,62009CJ0067,N13
62012CO0568,62009CJ0067,N14
62012CO0568,62012CO0465,N13
62009CO0496,62008CO0114,N8
62009CO0496,62009CJ0496,N1
62009CO0496,62009CJ0496,N2
62009CO0496,62009CJ0496,N3
62009CO0496,62009CJ0496,N4
62009CO0496,62009CJ0496,N5
62009CO0496,62009CJ0496,N6
62009CO0496,62009CJ0496,N7
62009CO0496,62009CJ0496,N8
62009CO0496,62009CJ0496,N9
62009CO0496,62009CJ0496,N10
62009CO0496,62009CJ0496,N11
62009CO0496,62009CJ0496,N12
62012CO0471,62006CO0363,N9
62012CO0471,62007CO0163,N10
62012CO0397,61998CJ0352,N31
62012CO0397,61998CJ0352,N48
62012CO0397,61999CJ0248,N31
62012CO0397,62001CJ0076,N48
62012CO0397,62006CJ0120,N37
62012CO0397,62006CJ0487,N31
62012CO0397,62007CJ0440,N37
62012CO0397,62009CJ0263,N37
62011CO0208(01),61976CO0126,N14
62011CO0208(01),61976CO0126,N15
62011CO0208(01),61989CO0104,N27
62011CO0208(01),61990CO0294,N27
62011CO0208(01),61996CO0409,N13
62011CO0208(01),61996CO0409,N14
62011CO0208(01),61996CO0409,N15
62011CO0208(01),62003CO0156,N25
62011CO0208(01),62005CO0326,N18
62011CO0208(01),62006CO0323,N13
62011CO0208(01),62008CO0300,N17
62011CO0208(01),62009CO0254,N17
62011CO0208(01),62009CO0254,N18
62011CO0208(01),62011CO0208,N1
62011CO0208(01),62011CO0208,N2
62011CO0208(01),62011CO0208,N3
62011CO0208(01),62011CO0208,N4
62011CO0208(01),62011CO0208,N5
62011CO0208(01),62011CO0208,N6
62011CO0208(01),62011CO0208,N7
62011CO0208(01),62011CO0208,N8
62011CO0208(01),62011CO0208,N9
62011CO0208(01),62011CO0208,N10
62011CO0208(01),62011CO0208,N11
62011CO0208(01),62011CO0208,N12
62011CO0208(01),62011CO0208,N13
62011CO0208(01),62011CO0208,N14
62011CO0208(01),62011CO0208,N15
